resource;service;sku;usage_start_time;usage_end_time;project;labels;system_labels;export_time;cost;currency;currency_conversion_rate;usage;credits;cost_type;date
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""D72A-E5E4-973E"",""description"":""Network Inter Region Ingress from Finland to Americas""}";2022-09-05 12:00:00;2022-09-05 13:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-07 01:39:29;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-05
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""7EDC-324D-8320"",""description"":""Network Inter Region Egress from Americas to Hong Kong""}";2022-09-10 01:00:00;2022-09-10 02:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-11 02:09:05;0.0;ILS;3.318700000002986;{'amount': 2135.0, 'unit': 'bytes', 'amount_in_pricing_units': 1.988e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-10
"{""name"":null,""global_name"":null}";"{""id"":""95FF-2EF5-5EA1"",""description"":""Cloud Storage""}";"{""id"":""7870-010B-2763"",""description"":""Regional Standard Class B Operations""}";2022-09-10 22:00:00;2022-09-10 23:00:00;"{""id"":""bigquery-poc-357317"",""number"":""105118051591"",""name"":""BigQuery POC"",""labels"":[],""ancestry_numbers"":null,""ancestors"":[{""resource_name"":""projects/105118051591"",""display_name"":""BigQuery POC""}]}";[];[];2022-09-12 02:40:24;0.0;ILS;3.318700000002986;{'amount': 1.0, 'unit': 'requests', 'amount_in_pricing_units': 1.0, 'pricing_unit': 'count'};[];regular;2022-09-10
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""B9A0-D107-024E"",""description"":""Network Inter Region Egress from Americas to Zurich""}";2022-09-04 01:00:00;2022-09-04 05:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-05 01:39:07;0.0;ILS;3.318700000002986;{'amount': 108.0, 'unit': 'bytes', 'amount_in_pricing_units': 1e-07, 'pricing_unit': 'gibibyte'};[];regular;2022-09-04
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C2F8-6C2C-1847"",""description"":""Network Inter Region Egress from Americas to Netherlands""}";2022-09-03 11:00:00;2022-09-03 12:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-05 01:39:07;0.0;ILS;3.318700000002986;{'amount': 2669.0, 'unit': 'bytes', 'amount_in_pricing_units': 2.486e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-03
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""B62C-9514-EC43"",""description"":""Network Inter Region Egress from Americas to Sao Paulo""}";2022-09-03 11:00:00;2022-09-03 12:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-05 01:39:07;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-03
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""EB67-3CB7-1BF5"",""description"":""Network Inter Region Ingress from Los Angeles to Americas""}";2022-09-10 13:00:00;2022-09-10 14:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-12 02:40:24;0.0;ILS;3.318700000002986;{'amount': 1345.0, 'unit': 'bytes', 'amount_in_pricing_units': 1.253e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-10
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""D72A-E5E4-973E"",""description"":""Network Inter Region Ingress from Finland to Americas""}";2022-09-07 03:00:00;2022-09-07 22:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-09 02:09:29;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.4e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-07
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""D011-1819-740D"",""description"":""Network Inter Region Egress from Americas to EMEA""}";2022-09-09 11:00:00;2022-09-09 12:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-11 02:09:05;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-09
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""7618-3912-3F75"",""description"":""Network Inter Region Egress from Americas to London""}";2022-09-01 13:00:00;2022-09-01 18:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-03 02:09:04;0.0;ILS;3.318700000002986;{'amount': 2179.0, 'unit': 'bytes', 'amount_in_pricing_units': 2.029e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-01
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""D011-1819-740D"",""description"":""Network Inter Region Egress from Americas to EMEA""}";2022-09-07 11:00:00;2022-09-07 12:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-09 02:09:29;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-07
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""E600-FADE-52E5"",""description"":""Network Inter Region Egress from Americas to Seoul""}";2022-09-08 22:00:00;2022-09-08 23:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-10 03:09:10;0.0;ILS;3.318700000002986;{'amount': 2135.0, 'unit': 'bytes', 'amount_in_pricing_units': 1.988e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-08
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""FAD1-829C-5E63"",""description"":""Network Inter Region Egress from Americas to Singapore""}";2022-09-11 11:00:00;2022-09-11 12:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-13 03:09:22;0.0;ILS;3.318700000002986;{'amount': 2135.0, 'unit': 'bytes', 'amount_in_pricing_units': 1.988e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-11
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""D011-1819-740D"",""description"":""Network Inter Region Egress from Americas to EMEA""}";2022-09-01 06:00:00;2022-09-01 07:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-02 04:09:07;0.0;ILS;3.429199999998686;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-01
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""7EDC-324D-8320"",""description"":""Network Inter Region Egress from Americas to Hong Kong""}";2022-09-05 20:00:00;2022-09-05 21:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-07 01:39:29;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-05
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""2583-7659-D94A"",""description"":""Network Inter Region Egress from Americas to APAC""}";2022-09-01 03:00:00;2022-09-01 04:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-02 04:09:07;0.0;ILS;3.429199999998686;{'amount': 2669.0, 'unit': 'bytes', 'amount_in_pricing_units': 2.486e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-01
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""2583-7659-D94A"",""description"":""Network Inter Region Egress from Americas to APAC""}";2022-09-06 00:00:00;2022-09-06 01:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-07 01:39:29;0.0;ILS;3.318700000002986;{'amount': 2669.0, 'unit': 'bytes', 'amount_in_pricing_units': 2.486e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-06
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""7618-3912-3F75"",""description"":""Network Inter Region Egress from Americas to London""}";2022-09-01 14:00:00;2022-09-01 22:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-03 02:09:04;0.0;ILS;3.318700000002986;{'amount': 528.0, 'unit': 'bytes', 'amount_in_pricing_units': 4.92e-07, 'pricing_unit': 'gibibyte'};[];regular;2022-09-01
